항목ID,항목코드,항목코드명,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_016#9,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_016#10,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_016#11,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_016#12,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_016#13,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#1,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#2,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#3,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#4,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#5,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#6,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#7,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#8,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#9,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#10,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#11,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#12,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_18_02_018#13,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_001,1,예,,,
,2,아니오,,,
J_19_01_002#1,1,국산 1000CC 이하 : 경차,,,
,2,국산 1300CC 급 : 소형차,,,
,3,국산 1500/1800CC 급 : 준중형차,,,
,4,국산 2000CC 급 : 중형차,,,
,5,국산 2500CC 급 : 중대형차,,,
,6,국산 3000CC 급 : 대형차,,,
,7,국산 사륜구동형/SUV,,,
,8,국산 미니밴,,,
,9,수입차,,,
J_19_01_002#2,1,국산 1000CC 이하 : 경차,,,
,2,국산 1300CC 급 : 소형차,,,
,3,국산 1500/1800CC 급 : 준중형차,,,
,4,국산 2000CC 급 : 중형차,,,
,5,국산 2500CC 급 : 중대형차,,,
,6,국산 3000CC 급 : 대형차,,,
,7,국산 사륜구동형/SUV,,,
,8,국산 미니밴,,,
,9,수입차,,,
J_19_01_002#3,1,국산 1000CC 이하 : 경차,,,
,2,국산 1300CC 급 : 소형차,,,
,3,국산 1500/1800CC 급 : 준중형차,,,
,4,국산 2000CC 급 : 중형차,,,
,5,국산 2500CC 급 : 중대형차,,,
,6,국산 3000CC 급 : 대형차,,,
,7,국산 사륜구동형/SUV,,,
,8,국산 미니밴,,,
,9,수입차,,,
J_19_01_002#4,1,국산 1000CC 이하 : 경차,,,
,2,국산 1300CC 급 : 소형차,,,
,3,국산 1500/1800CC 급 : 준중형차,,,
,4,국산 2000CC 급 : 중형차,,,
,5,국산 2500CC 급 : 중대형차,,,
,6,국산 3000CC 급 : 대형차,,,
,7,국산 사륜구동형/SUV,,,
,8,국산 미니밴,,,
,9,수입차,,,
J_19_01_002#5,1,국산 1000CC 이하 : 경차,,,
,2,국산 1300CC 급 : 소형차,,,
,3,국산 1500/1800CC 급 : 준중형차,,,
,4,국산 2000CC 급 : 중형차,,,
,5,국산 2500CC 급 : 중대형차,,,
,6,국산 3000CC 급 : 대형차,,,
,7,국산 사륜구동형/SUV,,,
,8,국산 미니밴,,,
,9,수입차,,,
J_19_01_004,1,전혀 없음,,,
,2,없음,,,
,3,보통,,,
,4,있음,,,
,5,매우 있음,,,
J_19_01_005#1,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#2,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#3,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#4,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#5,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#6,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#7,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#8,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#9,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#10,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#11,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#12,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_005#13,1, 지상파채널 TV광고,,,
,2, 케이블/종편채널 TV광고,,,
,3, TV VOD 광고,,,
,4, 라디오 광고,,,
,5, 신문 광고,,,
,6, 잡지 광고,,,
,7, 인터넷/모바일 광고,,,
,8, 옥외/대중교통 광고,,,
,9, 매장 내 광고/진열/점원,,,
,10, 관련 기사 및 뉴스,,,
,11, 인터넷 후기/리뷰,,,
,12, 주변 사람의 추천,,,
,98, 기타,,,
,99, 없음,,,
J_19_01_007#1,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#2,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#3,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#4,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#5,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#6,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#7,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#8,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#9,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#10,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#11,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#12,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_007#13,1,지상파채널 TV광고,,,
,2,케이블/종편채널 TV광고,,,
,3,TV VOD 광고,,,
,4,라디오 광고,,,
,5,신문 광고,,,
,6,잡지 광고,,,
,7,인터넷/모바일 광고,,,
,8,옥외/대중교통 광고,,,
,9,매장 내 광고/진열/점원,,,
,10,관련 기사 및 뉴스,,,
,11,인터넷 후기/리뷰,,,
,12,주변 사람의 추천,,,
,98,기타,,,
,99,없음,,,
J_19_01_008,1,예,,,
,2,아니오,,,
,9,무응답,,,
J_19_01_009,1,국산 1000CC 이하 : 경차,,,
,2,국산 1300CC 급 : 소형차,,,
,3,국산 1500/1800CC 급 : 준중형차,,,
,4,국산 2000CC 급 : 중형차,,,
,5,국산 2500CC 급 : 중대형차,,,
